what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1381063260720
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1381063265600
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1381063268460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381063269922
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381063271141
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1381063271160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1381063271160
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1381063271206
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1381063271272
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1381063271273
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1381063271275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381063273404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381063274572
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1381063274582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1381063274582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381063280575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381063281806
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1381063281817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1381063281818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381063284271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1381063285323
