what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386329954760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330084112
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386330084134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330085818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330087315
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386330089649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386330103390
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386330104811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330106449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330108246
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1386330108736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330109751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330144341
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1386330146877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330155707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330157979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330158379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330181670
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386330181691
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386330182965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330188088
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386330192307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330195795
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1386330195801
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386330197750
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386330288868
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386330291270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386330296602
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386330298020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330319939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330334791
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386330341029
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386330351355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330352641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330370827
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386330378217
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1386330381349
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386330387682
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386330396476
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386330398124
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386330400254
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386330407352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330411090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330418457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330421692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330423616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330426291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330429925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330433988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330435202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330450128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330451880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386330474128
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386330476147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330477011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330508208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330510599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330512148
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386330514439
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1386330517645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330517949
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386330524662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330569818
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386330569849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1386330582319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386330601535
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386330606307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330613613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330615474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330617056
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330619050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330620201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386330662502
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1386330676510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386330690909
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386330692774
