what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314257808
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314262687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314279720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314300200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314305600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314310717
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386314334857
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386314336937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314353474
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386314356317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314358372
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386314358397
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386314362542
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386314362841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386314382219
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386314383950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314387179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314390147
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386314397121
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386314398709
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386314422864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386314428379
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386314430531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314435675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314435775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314436146
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314446726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386314451705
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386314453236
