what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386334318196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334345739
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334349234
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1386334352990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334355385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334404444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1386334404463
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386334404965
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386334406728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334416227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334421323
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386334455937
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1386334459213
activated,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1386334465159
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1386334471906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334474851
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334480538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334484506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1386334490630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1386334493216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386334508420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1386334512206
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1386334513851
